SecurityCode,CompanyName,Industry,Type,Quarter,DateBegin,DateEnd,Description,OtherIncome,TotalIncome,Expenditure,CostofMaterialsConsumed,FinanceCosts,OtherExpenses,ChangesInInventoriesofFinishedGoodsWorkinprogressandStockintrade,EmployeeBenefitExpense,DepreciationAndAmortisationExpense,ProfitAfterInterestbutbeforeExceptionalItems,ProfitLossfromOrdinaryActivitiesbeforeTax,Tax,NetProfitLossfromOrdinaryActivitiesafterTax,NetProfit,Currenttax,NextStockDeviation,Deferredtax,ProfitfromOperationsbeforeOtherIncomeInterestandExceptionalItems,ProfitbeforeInterestandExceptionalItems,Interest,OtherOperatingIncome,Purchasesofstockintrade
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),52.69,13807.29,-13424.93,-2253.19,-188.64,-505.19,38.19,-339.57,-101.55,382.36,382.36,-125.50,256.86,,-125.50,297.1,,,,,,-23.47
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),54.09,12152.43,-11920.17,-2126.61,-188.37,,,,,232.26,232.26,-65.95,,,-65.95,353.45,,,,,,-19.44
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),59.58,,-11987.82,-2305.35,,,,,-104.84,273.23,273.23,,,,,360.55,,409.01,468.59,-195.36,92.63,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),44.27,,-11651.00,-2319.39,,,,,-105.21,300.57,300.57,,,,,391.9,,462.52,506.78,-206.22,85.10,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),38.53,,-3845.28,-2332.49,,,,,-104.92,283.30,283.30,-68.00,,,,436.6,,458.67,497.19,-213.90,83.85,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),147.73,,-3491.42,-1758.03,,,,,-103.41,202.84,202.84,-55.10,,,,419.35,,284.98,432.72,-229.88,104.72,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),68.23,,-3523.94,-1910.76,,,,,-100.00,356.24,356.24,-102.50,,,,111.5,,484.84,553.07,-196.83,83.22,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q3 2015,01-Jul-15,30-Sep-15,Amount (Rs. million),70.05,,-3296.51,-1667.33,,,,,-100.00,263.98,263.98,-77.50,,,,217.85,,401.78,471.83,-207.85,82.04,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q2 2015,01-Apr-15,30-Jun-15,Amount (Rs. million),95.38,,-3576.36,-1762.56,,,,,-100.00,253.93,253.93,-73.00,,,,140.6,,371.11,466.50,-212.57,87.11,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Audited,Q1 2015,01-Jan-15,31-Mar-15,Amount (Rs. million),149.44,,-3184.98,-1593.09,,,,,-83.17,181.43,181.43,,,,,122.05,,248.92,398.35,-216.93,108.85,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q4 2014,01-Oct-14,31-Dec-14,Amount (Rs. million),102.70,,-3755.20,-1813.97,,,,,-90.00,242.70,242.70,,,,,112.9,,369.97,472.67,-229.97,129.61,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q3 2014,01-Jul-14,30-Sep-14,Amount (Rs. million),104.47,,-3301.57,-1612.91,,,,,-105.00,201.65,201.65,-52.50,,,,140.6,,324.05,428.51,-226.87,109.53,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Un-Audited,Q2 2014,01-Apr-14,30-Jun-14,Amount (Rs. million),93.26,,-3321.31,-1687.85,,,,,-105.00,245.50,245.50,,,,,89.15,,377.93,471.19,-225.69,90.92,
532497,RADICO KHAITAN LTD.,Breweries & Distilleries,Audited,Q1 2014,01-Jan-14,31-Mar-14,Amount (Rs. million),101.15,,-3203.35,-1750.55,,,,,-97.53,188.34,188.34,-89.30,,,,87.2,,310.69,411.84,-223.51,87.42,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),5.16,3572.75,-3392.24,-1994.05,-62.10,-738.15,-132.61,-85.33,-95.11,180.50,180.50,-55.91,124.59,,-36.07,365.35,-19.84,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),6.51,3000.62,-2858.04,-1802.92,-61.55,-735.45,191.50,-88.52,-95.45,,142.58,-33.08,109.50,109.50,-23.99,1248.65,-9.10,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),9.57,3156.11,-3032.37,-1879.39,-62.05,-744.64,14.48,-83.93,-92.25,,123.74,-54.37,69.37,69.37,-31.94,727.95,-22.44,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),19.19,2897.02,-2751.30,-1732.42,-59.96,-674.30,40.29,-67.63,-88.36,145.71,145.71,-1.90,143.82,143.82,16.08,321.95,-17.97,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),41.07,2824.31,-2732.54,-1578.53,-67.09,-711.03,0.05,-69.13,-91.34,91.77,91.77,-33.42,58.36,58.36,-20.10,134.7,-13.31,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),11.56,2503.07,-2459.26,-1295.25,-70.82,-651.88,-46.37,-63.60,-91.27,43.81,43.81,-15.71,28.10,28.10,-9.41,288.9,-6.30,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),7.71,2589.82,-2473.51,-1398.93,-65.18,-632.74,36.21,-55.72,-90.11,116.31,116.31,-40.90,75.42,75.42,-26.43,123.75,-14.47,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),9.91,4251.50,-4223.38,-1312.86,-66.73,-811.77,64.99,-57.27,,28.13,28.13,-14.45,13.68,13.68,-8.68,91.4,-5.77,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),7.37,4551.78,-4531.08,-1546.89,-65.39,-852.01,44.16,-59.05,-90.49,20.70,20.70,-8.05,12.65,12.65,-4.67,138.0,-3.38,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),26.55,3654.82,-3612.93,-1365.60,-68.27,-748.16,99.73,-57.32,-93.77,41.90,41.90,-14.19,27.71,27.71,-10.35,120.15,-3.84,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),11.02,3362.84,-3338.12,-1442.27,-70.97,-712.94,-184.62,-54.41,-86.12,24.72,24.72,-9.05,15.68,15.68,,105.8,-9.05,,,,,
533104,GLOBUS SPIRITS LTD.,Breweries & Distilleries,Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),14.46,2121.20,-2201.73,-1283.64,-74.56,-712.43,,,,-80.53,-80.53,86.35,5.82,,16.78,133.95,,,,,,
540180,Varun Beverages Ltd,Other Beverages,Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),359.84,12755.19,-13397.03,-5708.24,-790.60,-3369.29,689.07,-2236.39,-1368.46,,-641.84,102.11,-539.73,-539.51,67.69,898.95,34.42,,,,,-420.22
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),18.03,17786.60,-16652.75,-6676.70,-867.37,-4372.72,-210.16,-2296.48,-1273.43,,1133.85,-344.98,788.87,811.23,-1.21,849.85,-343.77,,,,,-584.66
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),33.39,28547.98,-22738.08,-11112.41,-848.17,-4938.95,152.31,-1991.64,-1254.10,,5809.90,-1773.09,4036.81,4049.93,-1000.14,760.55,-772.95,,,,,-2335.07
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),14.02,13820.09,-13202.89,-5898.21,-590.28,-3835.86,807.39,-1583.64,-990.29,617.20,617.20,-224.71,,,-144.52,950.3,-80.19,,,,,-897.38
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),127.40,8168.77,-9041.30,-2645.34,-537.23,-3262.08,335.79,-1446.51,-940.64,,-872.53,157.71,-714.82,-708.22,408.90,771.3,-251.19,,,,,-360.09
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),5.73,12050.44,-11402.92,-4525.25,-471.59,-2791.88,-122.67,-1486.14,-999.03,,653.53,-211.95,441.58,441.58,-152.70,653.7,,,,,,-619.02
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),3.47,20974.93,-16740.95,-8163.95,-517.64,-3743.63,-861.28,-1510.65,,4233.98,4233.98,-1172.74,,,-1295.40,706.55,122.66,,,,,-563.22
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),81.64,11305.37,-11006.56,-5788.24,-599.17,-2918.59,1272.13,-1386.21,,298.81,298.81,-112.37,,,-54.89,670.15,-57.48,,,,,-399.85
540180,Varun Beverages Ltd,Other Beverages,Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),16.84,5450.06,-6614.69,-2485.05,-526.16,-1973.44,629.50,-1157.68,,,-1160.03,438.74,-721.29,-721.29,525.27,818.2,-84.93,,,,,-62.18
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),28.92,9909.12,-9420.51,-4003.81,-516.11,-2228.33,,,,,489.58,-152.48,337.10,337.10,-234.03,618.75,,,,,,
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),117.61,19386.78,-15955.48,-7302.34,-513.37,-2528.24,-416.51,-1171.18,,3431.30,3431.30,-981.24,,,-743.91,639.65,-237.33,,,,,-110.68
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),135.32,10644.19,-10503.43,-4763.89,-566.11,-2318.57,,-1099.98,-800.81,,140.76,-73.97,66.79,66.79,,874.7,,,,,46.44,
540180,Varun Beverages Ltd,Other Beverages,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),44.28,,-4975.11,,,-1291.22,,,,-1180.80,-1180.80,,,,,781.2,,-726.14,-681.86,-498.94,48.41,
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),279.00,8251.20,-6743.30,-1797.20,-76.90,-1458.10,-144.30,-720.10,-366.30,,1507.90,-369.00,1138.90,1139.80,-339.00,917.5,,,,,,-1434.50
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),314.30,7822.40,-6520.80,-1743.60,-78.10,-1502.30,-41.70,-777.30,-355.30,1301.60,1301.60,-166.20,,,-157.50,1294.6,,,,,,-1300.20
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),171.90,8584.90,-6817.50,-1921.20,-74.00,-1304.90,73.00,-670.60,-354.80,1767.40,1767.40,-583.20,,,-594.80,1022.4,,,,,,-1823.20
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),287.30,6727.60,-6182.40,-1790.90,-4.00,-1800.10,162.30,-560.10,-237.70,545.20,545.20,-191.30,,,-175.10,861.2,,,,,,-885.70
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),238.60,7140.30,-5983.10,-1706.90,-1.90,-1587.00,-42.40,-650.50,-235.30,1157.20,1157.20,-372.60,,,-355.20,1211.25,-17.40,,,,,-1159.80
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),160.60,6755.60,-5670.70,-1649.10,-0.60,-1439.40,4.90,-635.40,-248.90,1084.90,1084.90,-381.10,,,-395.20,894.55,14.10,,,,,-1118.60
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),103.50,6086.80,-5247.70,-1400.20,-2.10,-1312.70,20.10,-670.00,-237.30,839.10,839.10,-271.70,,,-277.60,915.25,5.90,,,,,-1138.40
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),147.00,5862.70,-5254.10,-1371.30,-4.30,-1414.40,-251.30,-463.80,-239.90,608.60,608.60,-177.50,,,-156.50,1004.8,-21.00,,,,,-922.00
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),80.80,6203.20,-5455.90,-1811.90,-3.20,-1230.20,52.50,-535.50,-246.60,747.30,947.30,-327.40,,,-326.60,927.6,,,,,,-1030.90
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),166.40,6709.20,-5873.10,-1810.50,-3.50,-1306.90,-185.70,-510.70,-236.70,836.10,836.10,-248.10,,,-227.00,1088.4,-21.10,,,,,-1406.50
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),136.80,10527.60,-10576.70,-1719.60,-4.10,-1254.30,-487.30,-595.20,-233.30,-49.10,-49.10,17.70,-31.40,,,694.15,17.70,,,,,-555.10
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),49.50,13497.90,-12662.00,-1570.90,,-1417.10,-583.60,-451.50,-238.70,835.90,835.90,-277.60,,,-226.10,1103.25,-51.50,,,,,-2301.50
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),124.90,,-10458.30,-1954.00,,,,,-241.90,555.80,555.80,,,,,920.85,,448.20,573.10,-17.30,68.50,
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),168.00,,-10077.10,-1336.00,,,,,-231.60,297.90,297.90,,,,,771.75,,128.30,296.30,1.60,82.40,
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),119.80,,-9217.10,-1124.90,,,,,-229.10,288.10,288.10,,,,,796.1,,188.50,308.30,-20.20,133.70,
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),53.00,,-6343.10,-1633.80,,,,,-319.90,660.40,660.40,-183.30,,,,880.65,,621.70,674.70,-14.30,172.40,
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),87.00,,-5237.10,-1549.30,,,,,-251.70,162.60,162.60,-24.90,,,,1011.6,,102.00,189.00,-26.40,128.60,
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q3 2015,01-Jul-15,30-Sep-15,Amount (Rs. million),119.30,,-5183.30,-1250.80,,,,,-227.90,718.20,718.20,-221.00,,,,1004.0,,623.90,743.20,-25.00,143.10,
500163,GODFREY PHILLIPS INDIA LTD.,Cigarettes & Tobacco Products,Un-Audited,Q2 2015,01-Apr-15,30-Jun-15,Amount (Rs. million),24.70,,-5167.10,-1081.20,,,,,-222.50,827.30,827.30,-289.50,,,,1127.35,,837.70,862.40,-35.10,127.70,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),110.60,3795.20,-2703.60,-1789.30,,-267.30,7.60,-305.00,-102.60,1091.60,1091.60,-276.80,814.80,814.80,-282.60,3522.75,5.80,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),122.70,3353.00,-2358.80,-1512.50,,-317.10,48.10,-247.80,-93.00,994.20,994.20,-231.00,763.20,763.20,-158.40,3293.45,-72.60,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),117.50,3409.90,-2234.50,-1285.50,,-296.00,-55.20,-258.70,-93.50,1175.40,1175.40,-418.60,756.80,756.80,-419.90,3431.0,1.30,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),107.80,3050.10,-2242.30,-1469.00,,-241.40,7.30,-211.70,-111.50,807.80,807.80,-277.50,530.30,530.30,-296.60,3232.8,19.10,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),100.70,3257.90,-2395.00,-1633.60,,-249.00,56.40,-240.80,-100.70,862.90,862.90,-308.50,554.40,554.40,-347.50,4452.55,39.00,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),92.40,3203.50,-2317.00,-1516.60,,-306.50,59.10,-235.90,-108.20,886.50,886.50,-315.20,571.30,,-329.40,3401.6,14.20,,,,3.50,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),74.80,2705.30,-1755.80,-977.20,,-224.40,-28.10,-234.20,-93.10,949.50,949.50,-337.10,612.40,612.40,-334.10,3245.45,-3.00,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),78.20,3077.40,-2313.70,-1510.90,,-208.30,-24.00,-252.00,-110.70,763.70,763.70,-280.40,483.30,483.30,-304.90,2916.55,24.50,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),54.60,2624.20,-1864.40,-1169.10,,-213.00,2.90,-211.70,-93.60,759.80,759.80,-262.20,497.60,497.60,-248.80,3219.45,-13.40,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),48.10,2443.30,-1789.00,-985.20,,-242.90,-60.10,-210.90,-93.80,654.30,654.30,-214.20,440.10,440.10,-223.50,3864.7,9.30,,,,,
509966,VST INDUSTRIES LTD.,Cigarettes & Tobacco Products,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),57.10,5679.50,-5062.80,-967.30,,-268.50,10.70,-217.40,-93.50,616.70,616.70,-218.80,397.90,397.90,-218.40,3347.9,-0.40,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q4 2019,01-Oct-19,31-Dec-19,Amount (Rs. million),196.02,9422.90,-8690.70,-7795.47,-6.75,-724.66,172.58,-245.10,-91.31,732.20,732.20,-142.02,590.18,,-157.00,507.7,14.98,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q3 2019,01-Jul-19,30-Sep-19,Amount (Rs. million),209.84,10852.84,-9452.73,-8428.95,-2.31,-739.46,110.41,-294.98,-97.45,1400.11,1400.11,-132.75,1267.37,,-193.09,555.0,60.34,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q2 2019,01-Apr-19,30-Jun-19,Amount (Rs. million),180.29,11115.24,-9662.93,-8910.69,-4.03,-687.99,343.63,-311.50,-92.34,1452.31,1452.31,-438.13,1014.18,,-453.03,635.05,14.90,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Audited,Q1 2019,01-Jan-19,31-Mar-19,Amount (Rs. million),194.67,8771.46,-7744.31,-6842.11,-11.04,-588.44,39.81,-252.05,-90.48,1027.15,1027.15,-263.41,763.74,,-276.97,486.15,13.56,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q4 2018,01-Oct-18,31-Dec-18,Amount (Rs. million),139.70,8492.86,-7352.39,-6335.05,-5.40,-588.70,-84.34,-248.57,-90.33,,1140.75,-288.76,851.99,853.18,-348.64,661.2,59.88,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q3 2018,01-Jul-18,30-Sep-18,Amount (Rs. million),116.01,7661.42,-6920.51,-5949.32,-6.11,-660.23,1.32,-215.95,,740.91,740.91,-196.54,544.37,,-194.86,480.7,-1.68,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q2 2018,01-Apr-18,30-Jun-18,Amount (Rs. million),87.89,10490.33,-9172.76,-8275.31,-3.73,-595.37,75.67,-286.66,,1317.57,1369.16,-465.64,903.52,,-477.60,445.5,11.96,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Audited,Q1 2018,01-Jan-18,31-Mar-18,Amount (Rs. million),151.04,8493.81,-7247.77,-6758.01,-2.06,-509.31,354.34,-255.30,,1246.04,1238.15,-384.36,853.80,,-343.10,431.35,-41.26,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q4 2017,01-Oct-17,31-Dec-17,Amount (Rs. million),161.74,7226.05,-5607.77,-4895.79,-9.16,-470.61,99.73,-261.77,-70.18,,1618.28,-563.22,1055.07,1055.07,-491.69,355.75,-71.53,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q3 2017,01-Jul-17,30-Sep-17,Amount (Rs. million),107.94,8648.15,-6735.35,-6094.59,-12.23,-443.40,139.02,-274.88,-49.27,,1912.79,-655.95,1256.84,1256.84,-664.50,452.15,8.54,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q2 2017,01-Apr-17,30-Jun-17,Amount (Rs. million),61.76,10043.50,-7778.89,-7103.42,-6.19,-473.74,161.91,-316.75,,,2264.62,-776.71,1487.90,1488.44,,308.1,,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Audited,Q1 2017,01-Jan-17,31-Mar-17,Amount (Rs. million),79.88,7124.12,-5823.23,-4626.27,-21.76,-730.62,,,-38.11,1300.89,1300.89,-404.10,896.79,,,361.45,,,,,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q4 2016,01-Oct-16,31-Dec-16,Amount (Rs. million),35.93,,-4937.10,-4037.26,,-566.22,-121.94,-172.42,-39.27,,683.16,-218.42,464.75,464.75,,2222.95,,,,-1.91,,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q3 2016,01-Jul-16,30-Sep-16,Amount (Rs. million),69.40,,-6598.69,-6161.97,,,,,-32.37,,599.65,-197.66,402.00,402.00,,396.8,,,,-2.23,98.25,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q2 2016,01-Apr-16,30-Jun-16,Amount (Rs. million),32.92,,-6829.14,-6179.92,,,,,-27.14,768.11,768.11,,,,,482.75,,736.42,769.35,-1.24,71.28,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Audited,Q1 2016,01-Jan-16,31-Mar-16,Amount (Rs. million),43.57,,-4241.38,-3736.15,,,,,-25.19,484.72,477.04,,,,,2485.3,,446.87,490.44,-5.73,50.95,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q4 2015,01-Oct-15,31-Dec-15,Amount (Rs. million),34.98,,-3602.00,-2929.87,,,,,-25.76,,562.23,-190.38,371.84,371.84,,560.4,,,,-1.87,57.72,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q3 2015,01-Jul-15,30-Sep-15,Amount (Rs. million),54.90,,-4730.29,-4048.88,,,,,-25.33,651.14,654.67,-215.03,,,,2825.85,,599.22,654.13,-2.99,61.70,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q2 2015,01-Apr-15,30-Jun-15,Amount (Rs. million),32.06,,-5418.50,-4714.77,,,,,-25.99,644.64,687.90,-230.78,,,,1637.6,,615.51,647.58,-2.93,59.49,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Audited,Q1 2015,01-Jan-15,31-Mar-15,Amount (Rs. million),15.25,,-3468.15,-2947.24,,,,,-22.44,356.69,356.69,-133.95,222.74,,,867.55,,346.32,361.57,-4.88,30.39,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q4 2014,01-Oct-14,31-Dec-14,Amount (Rs. million),36.83,,-3367.15,-2896.77,,,,,-23.40,517.53,517.53,-172.48,345.05,,,392.65,,483.19,520.02,-2.49,32.81,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q3 2014,01-Jul-14,30-Sep-14,Amount (Rs. million),25.72,,-4799.61,-4288.88,,,,,-21.88,538.67,538.67,-196.90,341.77,,,534.4,,517.16,542.88,-4.21,60.17,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Un-Audited,Q2 2014,01-Apr-14,30-Jun-14,Amount (Rs. million),12.42,,-4401.91,-3702.89,,,,,-20.25,385.59,385.59,-129.36,256.23,,,609.35,,379.08,391.50,-5.92,52.23,
512573,AVANTI FEEDS LTD.-$,Animal Feed,Audited,Q1 2014,01-Jan-14,31-Mar-14,Amount (Rs. million),15.47,,-2558.75,-2295.61,,,,,-14.30,223.36,223.36,-78.36,145.01,,,439.65,,213.88,229.35,-5.99,33.36,
