S/N,Date,Branch,Pizza Type,Quantity,Time,Time Range,Price
1292,42345,Lekki,Beef Suya,2,0.357997685185185,Before 9:00am,12
1293,42348,Abuja,Pepperoni Feast,1,0.357997685185185,Before 9:00am,16
1294,42350,Ibadan,Italiano,1,0.358043981481481,Before 9:00am,12
1295,42346,Surulere,Chicken Feast,4,0.358055555555556,Before 9:00am,8
1296,42353,Ikoyi,Pepperoni Feast,1,0.358055555555556,Before 9:00am,16
1297,42341,Lekki,BBQ Philly Steak,1,0.358055555555556,Before 9:00am,16
1298,42350,Lekki,Hot Pepperoni Feast,5,0.35806712962963,Before 9:00am,16
1299,42346,Surulere,Beef Suya,3,0.358078703703704,Before 9:00am,12
1300,42347,Ikoyi,Chicken Feast,1,0.358090277777778,Before 9:00am,8
1301,42348,Ibadan,Meatzaa,2,0.358136574074074,Before 9:00am,8
1302,42351,Lekki,Italiano,1,0.358148148148148,Before 9:00am,12
1303,42348,Ikoyi,Chicken Bali,5,0.358148148148148,Before 9:00am,8
1304,42349,Ibadan,Chicken Suya,5,0.358194444444444,Before 9:00am,16
1305,42352,Lekki,Veggie Supreme,5,0.358217592592593,Before 9:00am,12
1306,42350,Surulere,BBQ Chicken,2,0.358229166666667,Before 9:00am,16
1307,42351,Ikoyi,Pepperoni Feast,2,0.358252314814815,Before 9:00am,16
1308,42344,Surulere,Meatzaa,1,0.358263888888889,Before 9:00am,8
1309,42350,Surulere,Italiano,2,0.358287037037037,Before 9:00am,12
1310,42349,Ikoyi,Hot Pepperoni Feast,1,0.358287037037037,Before 9:00am,16
1311,42349,Surulere,Meatzaa,2,0.358298611111111,Before 9:00am,8
1312,42348,Ibadan,Extravaganza,2,0.358310185185185,Before 9:00am,8
1313,42348,Lekki,Pepperoni Feast,3,0.358310185185185,Before 9:00am,16
1314,42350,Surulere,Pepperoni Feast,1,0.358310185185185,Before 9:00am,16
1315,42341,Surulere,Hot Veggie,1,0.358321759259259,Before 9:00am,16
1316,42353,Surulere,Beef Suya,3,0.358321759259259,Before 9:00am,12
1317,42346,Ibadan,BBQ Chicken,2,0.358333333333333,Before 9:00am,16
1318,42346,Abuja,Chicken Legend,1,0.358344907407407,Before 9:00am,8
1319,42348,Abuja,Beef Suya,3,0.358368055555556,Before 9:00am,12
1320,42345,Ibadan,Veggie Supreme,1,0.358391203703704,Before 9:00am,12
1321,42347,Ikoyi,Chicken Feast,3,0.358402777777778,Before 9:00am,8
1322,42346,Surulere,Meatzaa,5,0.3584375,Before 9:00am,8
1323,42342,Lekki,Hot Pepperoni Feast,5,0.358460648148148,Before 9:00am,16
1324,42346,Lekki,Chicken Legend,3,0.358460648148148,Before 9:00am,8
1325,42350,Surulere,Chicken Legend,5,0.358483796296296,Before 9:00am,8
1326,42351,Ikoyi,Margarita,3,0.35849537037037,Before 9:00am,16
1327,42341,Abuja,Italiano,1,0.358518518518519,Before 9:00am,12
1328,42351,Abuja,Hot Pepperoni Feast,5,0.358530092592593,Before 9:00am,16
1329,42341,Ikoyi,Pepperoni Suya,2,0.358530092592593,Before 9:00am,12
1330,42350,Ikoyi,Hot Veggie,4,0.358553240740741,Before 9:00am,16
1331,42350,Lekki,BBQ Chicken,3,0.358564814814815,Before 9:00am,16
1332,42343,Surulere,BBQ Philly Steak,4,0.358576388888889,Before 9:00am,16
1333,42347,Abuja,BBQ Philly Steak,2,0.358587962962963,Before 9:00am,16
1334,42350,Ikoyi,Veggie Supreme,1,0.358599537037037,Before 9:00am,12
1335,42344,Lekki,Beef Suya,5,0.358599537037037,Before 9:00am,12
1336,42351,Lekki,Hot Veggie,5,0.358611111111111,Before 9:00am,16
1337,42346,Surulere,Chicken Bali,4,0.358622685185185,Before 9:00am,8
1338,42344,Lekki,Veggie Supreme,5,0.358634259259259,Before 9:00am,12
1339,42342,Lekki,BBQ Philly Steak,4,0.358634259259259,Before 9:00am,16
1340,42347,Abuja,BBQ Philly Steak,3,0.358645833333333,Before 9:00am,16
1341,42345,Ibadan,BBQ Philly Steak,3,0.358645833333333,Before 9:00am,16
1342,42346,Surulere,Italiano,5,0.358645833333333,Before 9:00am,12
1343,42347,Ikoyi,Hot Pepperoni Feast,5,0.358668981481481,Before 9:00am,16
1344,42349,Ikoyi,BBQ Philly Steak,5,0.358668981481481,Before 9:00am,16
1345,42345,Abuja,Meatzaa,4,0.358668981481481,Before 9:00am,8
1346,42351,Lekki,Italiano,3,0.358703703703704,Before 9:00am,12
1347,42343,Lekki,BBQ Chicken,3,0.358726851851852,Before 9:00am,16
1348,42352,Surulere,Chicken Suya,5,0.358726851851852,Before 9:00am,16
1349,42352,Lekki,Chicken Feast,1,0.358726851851852,Before 9:00am,8
1350,42346,Lekki,Chicken Suya,2,0.358738425925926,Before 9:00am,16
1351,42342,Surulere,Beef Suya,1,0.35875,Before 9:00am,12
1352,42345,Abuja,BBQ Chicken,5,0.35875,Before 9:00am,16
1353,42350,Ikoyi,Pepperoni Feast,5,0.358761574074074,Before 9:00am,16
1354,42353,Lekki,Margarita,2,0.35880787037037,Before 9:00am,16
1355,42348,Lekki,Chicken Feast,4,0.35880787037037,Before 9:00am,8
1356,42347,Ikoyi,Chicken Legend,5,0.358842592592593,Before 9:00am,8
1357,42349,Ibadan,Chicken Bali,1,0.358854166666667,Before 9:00am,8
1358,42341,Surulere,Margarita,3,0.358969907407407,Before 9:00am,16
1359,42345,Abuja,Chicken Feast,4,0.358981481481481,Before 9:00am,8
1360,42348,Lekki,Beef Suya,2,0.358981481481481,Before 9:00am,12
1361,42349,Abuja,Italiano,4,0.359027777777778,Before 9:00am,12
1362,42345,Surulere,Extravaganza,4,0.359039351851852,Before 9:00am,8
1363,42350,Abuja,Beef Suya,4,0.3590625,Before 9:00am,12
1364,42342,Lekki,Chicken Suya,1,0.3590625,Before 9:00am,16
1365,42346,Surulere,Hot Pepperoni Feast,5,0.359074074074074,Before 9:00am,16
1366,42346,Abuja,Hot Veggie,2,0.359085648148148,Before 9:00am,16
1367,42346,Lekki,Chicken Feast,3,0.359108796296296,Before 9:00am,8
1368,42350,Surulere,Chicken Bali,2,0.359131944444444,Before 9:00am,8
1369,42343,Surulere,Chicken Legend,2,0.359131944444444,Before 9:00am,8
1370,42351,Ibadan,Beef Suya,3,0.359143518518519,Before 9:00am,12
1371,42348,Ikoyi,Veggie Supreme,3,0.359166666666667,Before 9:00am,12
1372,42350,Ibadan,Margarita,1,0.359212962962963,Before 9:00am,16
1373,42351,Lekki,Pepperoni Suya,3,0.359236111111111,Before 9:00am,12
1374,42349,Abuja,Meatzaa,3,0.359247685185185,Before 9:00am,8
1375,42341,Lekki,Chicken Suya,2,0.359282407407407,Before 9:00am,16
1376,42344,Surulere,Chicken Legend,1,0.359293981481482,Before 9:00am,8
1377,42347,Surulere,Meatzaa,3,0.359305555555556,Before 9:00am,8
1378,42348,Ikoyi,Pepperoni Feast,5,0.359305555555556,Before 9:00am,16
1379,42351,Ikoyi,BBQ Philly Steak,1,0.359305555555556,Before 9:00am,16
1380,42342,Ibadan,Margarita,1,0.35931712962963,Before 9:00am,16
1381,42347,Ibadan,Meatzaa,4,0.359351851851852,Before 9:00am,8
1382,42342,Abuja,Chicken Suya,3,0.359351851851852,Before 9:00am,16
1383,42341,Surulere,Meatzaa,2,0.359351851851852,Before 9:00am,8
1384,42350,Surulere,Pepperoni Suya,1,0.359398148148148,Before 9:00am,12
1385,42350,Surulere,Veggie Supreme,3,0.359398148148148,Before 9:00am,12
1386,42347,Ikoyi,Italiano,1,0.359398148148148,Before 9:00am,12
1387,42353,Ikoyi,Chicken Bali,4,0.359456018518518,Before 9:00am,8
1388,42342,Ikoyi,Chicken Feast,2,0.359456018518518,Before 9:00am,8
1389,42348,Surulere,Chicken Suya,1,0.359467592592593,Before 9:00am,16
1390,42341,Abuja,Hot Pepperoni Feast,5,0.359490740740741,Before 9:00am,16
1391,42351,Abuja,BBQ Chicken,1,0.359537037037037,Before 9:00am,16
1392,42348,Abuja,Italiano,3,0.359548611111111,Before 9:00am,12
1393,42350,Lekki,Italiano,3,0.359560185185185,Before 9:00am,12
1394,42345,Ibadan,Beef Suya,4,0.359571759259259,Before 9:00am,12
1395,42341,Abuja,Hot Veggie,3,0.359594907407407,Before 9:00am,16
1396,42344,Abuja,Italiano,3,0.359641203703704,Before 9:00am,12
1397,42352,Surulere,Chicken Bali,2,0.359664351851852,Before 9:00am,8
1398,42347,Ikoyi,Meatzaa,1,0.359675925925926,Before 9:00am,8
1399,42351,Lekki,Chicken Bali,1,0.3596875,Before 9:00am,8
1400,42343,Lekki,Italiano,2,0.359722222222222,Before 9:00am,12
1401,42351,Lekki,BBQ Philly Steak,2,0.359722222222222,Before 9:00am,16
1402,42352,Ibadan,Hot Pepperoni Feast,4,0.359733796296296,Before 9:00am,16
1403,42351,Ibadan,BBQ Chicken,1,0.35974537037037,Before 9:00am,16
1404,42349,Ibadan,BBQ Chicken,4,0.359768518518519,Before 9:00am,16
1405,42341,Abuja,Pepperoni Feast,5,0.359791666666667,Before 9:00am,16
1406,42353,Ibadan,BBQ Philly Steak,2,0.359803240740741,Before 9:00am,16
1407,42342,Surulere,Pepperoni Suya,4,0.359814814814815,Before 9:00am,12
1408,42343,Surulere,Chicken Feast,5,0.359837962962963,Before 9:00am,8
1409,42350,Lekki,Beef Suya,2,0.359861111111111,Before 9:00am,12
1410,42351,Ibadan,Chicken Legend,4,0.359861111111111,Before 9:00am,8
1411,42351,Abuja,Beef Suya,3,0.359884259259259,Before 9:00am,12
1412,42352,Surulere,Meatzaa,3,0.359884259259259,Before 9:00am,8
1413,42342,Lekki,BBQ Philly Steak,5,0.359907407407407,Before 9:00am,16
1414,42353,Ikoyi,Veggie Supreme,4,0.359953703703704,Before 9:00am,12
1415,42345,Ibadan,BBQ Chicken,3,0.359965277777778,Before 9:00am,16
1416,42347,Surulere,Italiano,3,0.359988425925926,Before 9:00am,12
1417,42352,Ibadan,Pepperoni Feast,5,0.36,Before 9:00am,16
1418,42344,Abuja,Extravaganza,1,0.360023148148148,Before 9:00am,8
1419,42346,Ikoyi,Meatzaa,2,0.360092592592593,Before 9:00am,8
1420,42348,Surulere,Hot Pepperoni Feast,3,0.360092592592593,Before 9:00am,16
1421,42342,Abuja,Beef Suya,5,0.360115740740741,Before 9:00am,12
1422,42351,Ikoyi,Beef Suya,4,0.360115740740741,Before 9:00am,12
1423,42351,Lekki,BBQ Philly Steak,3,0.360127314814815,Before 9:00am,16
1424,42345,Lekki,Hot Pepperoni Feast,2,0.360127314814815,Before 9:00am,16
1425,42349,Lekki,Italiano,1,0.360150462962963,Before 9:00am,12
1426,42352,Abuja,Beef Suya,3,0.360173611111111,Before 9:00am,12
1427,42347,Lekki,BBQ Chicken,2,0.360185185185185,Before 9:00am,16
1428,42342,Ikoyi,BBQ Chicken,4,0.360196759259259,Before 9:00am,16
1429,42342,Ibadan,Italiano,2,0.360219907407407,Before 9:00am,12
1430,42348,Lekki,Meatzaa,3,0.360243055555556,Before 9:00am,8
1431,42349,Surulere,Hot Pepperoni Feast,1,0.36025462962963,Before 9:00am,16
1432,42341,Surulere,Chicken Legend,3,0.36025462962963,Before 9:00am,8
1433,42351,Ibadan,Hot Pepperoni Feast,3,0.36025462962963,Before 9:00am,16
1434,42342,Ibadan,Italiano,5,0.360324074074074,Before 9:00am,12
1435,42348,Surulere,Hot Pepperoni Feast,5,0.360324074074074,Before 9:00am,16
1436,42353,Lekki,Chicken Feast,3,0.360335648148148,Before 9:00am,8
1437,42347,Lekki,Hot Pepperoni Feast,4,0.360347222222222,Before 9:00am,16
1438,42346,Surulere,Extravaganza,5,0.36037037037037,Before 9:00am,8
1439,42343,Abuja,Extravaganza,5,0.36037037037037,Before 9:00am,8
1440,42347,Ikoyi,Chicken Suya,2,0.360381944444444,Before 9:00am,16
1441,42353,Ibadan,Chicken Suya,2,0.360405092592593,Before 9:00am,16
1442,42350,Ibadan,Meatzaa,5,0.360428240740741,Before 9:00am,8
1443,42347,Abuja,Pepperoni Suya,2,0.360439814814815,Before 9:00am,12
1444,42352,Abuja,Pepperoni Suya,4,0.360439814814815,Before 9:00am,12
1445,42341,Surulere,Italiano,4,0.360474537037037,Before 9:00am,12
1446,42346,Abuja,Chicken Bali,5,0.360509259259259,Before 9:00am,8
1447,42345,Ibadan,Hot Pepperoni Feast,5,0.360509259259259,Before 9:00am,16
1448,42347,Ibadan,Pepperoni Feast,5,0.360555555555556,Before 9:00am,16
1449,42348,Abuja,Beef Suya,4,0.36056712962963,Before 9:00am,12
1450,42345,Ibadan,Meatzaa,3,0.360578703703704,Before 9:00am,8
1451,42345,Ibadan,Chicken Bali,3,0.360578703703704,Before 9:00am,8
1452,42342,Lekki,Hot Pepperoni Feast,2,0.360578703703704,Before 9:00am,16
1453,42353,Ikoyi,Beef Suya,5,0.360578703703704,Before 9:00am,12
1454,42348,Surulere,Hot Pepperoni Feast,2,0.360590277777778,Before 9:00am,16
1455,42341,Ibadan,BBQ Philly Steak,3,0.360601851851852,Before 9:00am,16
1456,42352,Abuja,Margarita,4,0.360613425925926,Before 9:00am,16
1457,42351,Ikoyi,Chicken Suya,3,0.360636574074074,Before 9:00am,16
1458,42351,Ikoyi,Beef Suya,4,0.360671296296296,Before 9:00am,12
1459,42345,Surulere,Extravaganza,1,0.36068287037037,Before 9:00am,8
1460,42341,Surulere,Meatzaa,3,0.36068287037037,Before 9:00am,8
1461,42352,Ikoyi,Beef Suya,1,0.360694444444444,Before 9:00am,12
1462,42342,Surulere,Margarita,5,0.360694444444444,Before 9:00am,16
1463,42344,Surulere,Hot Pepperoni Feast,4,0.360694444444444,Before 9:00am,16
1464,42347,Surulere,Chicken Legend,3,0.360717592592593,Before 9:00am,8
1465,42352,Surulere,Chicken Feast,2,0.360717592592593,Before 9:00am,8
1466,42352,Surulere,Chicken Legend,1,0.360717592592593,Before 9:00am,8
1467,42346,Ikoyi,Hot Veggie,4,0.360740740740741,Before 9:00am,16
1468,42344,Lekki,BBQ Chicken,4,0.360752314814815,Before 9:00am,16
1469,42342,Lekki,BBQ Philly Steak,1,0.360752314814815,Before 9:00am,16
1470,42344,Ikoyi,Pepperoni Feast,5,0.360810185185185,Before 9:00am,16
1471,42343,Ikoyi,Margarita,5,0.360821759259259,Before 9:00am,16
1472,42346,Abuja,Hot Veggie,1,0.360844907407407,Before 9:00am,16
1473,42350,Surulere,Extravaganza,5,0.360844907407407,Before 9:00am,8
1474,42346,Surulere,Meatzaa,2,0.360856481481481,Before 9:00am,8
1475,42341,Abuja,Italiano,3,0.360868055555556,Before 9:00am,12
1476,42342,Ibadan,Pepperoni Suya,3,0.360891203703704,Before 9:00am,12
1477,42348,Ibadan,Pepperoni Suya,4,0.360891203703704,Before 9:00am,12
1478,42353,Ibadan,Veggie Supreme,3,0.360902777777778,Before 9:00am,12
1479,42352,Lekki,Extravaganza,2,0.360902777777778,Before 9:00am,8
1480,42343,Ibadan,Pepperoni Feast,4,0.360902777777778,Before 9:00am,16
1481,42344,Ikoyi,Chicken Legend,1,0.3609375,Before 9:00am,8
1482,42347,Ikoyi,Italiano,5,0.360960648148148,Before 9:00am,12
1483,42343,Lekki,Veggie Supreme,3,0.360972222222222,Before 9:00am,12
1484,42345,Abuja,Chicken Legend,4,0.361041666666667,Before 9:00am,8
1485,42353,Surulere,Chicken Legend,3,0.361064814814815,Before 9:00am,8
1486,42347,Abuja,Hot Veggie,1,0.361076388888889,Before 9:00am,16
1487,42348,Surulere,Chicken Bali,4,0.361076388888889,Before 9:00am,8
1488,42347,Surulere,BBQ Chicken,3,0.361099537037037,Before 9:00am,16
1489,42350,Lekki,Chicken Bali,1,0.361134259259259,Before 9:00am,8
1490,42350,Lekki,Italiano,1,0.361157407407407,Before 9:00am,12
1491,42341,Surulere,Pepperoni Feast,4,0.361168981481481,Before 9:00am,16
1492,42350,Ikoyi,Chicken Bali,4,0.36119212962963,Before 9:00am,8
1493,42353,Ibadan,BBQ Philly Steak,2,0.36119212962963,Before 9:00am,16
1494,42348,Ikoyi,Chicken Suya,3,0.361215277777778,Before 9:00am,16
1495,42350,Ikoyi,Chicken Suya,1,0.361238425925926,Before 9:00am,16
1496,42342,Ibadan,Hot Pepperoni Feast,1,0.361238425925926,Before 9:00am,16
1497,42345,Abuja,Hot Veggie,2,0.361284722222222,Before 9:00am,16
1498,42351,Lekki,Hot Veggie,2,0.361319444444444,Before 9:00am,16
1499,42350,Abuja,Extravaganza,4,0.361377314814815,Before 9:00am,8
1500,42353,Ikoyi,Hot Pepperoni Feast,3,0.361377314814815,Before 9:00am,16
1501,42342,Lekki,Meatzaa,1,0.361388888888889,Before 9:00am,8
1502,42347,Surulere,Chicken Bali,1,0.361412037037037,Before 9:00am,8
1503,42350,Ikoyi,Chicken Legend,2,0.361423611111111,Before 9:00am,8
1504,42342,Ikoyi,Margarita,4,0.361423611111111,Before 9:00am,16
1505,42344,Abuja,BBQ Philly Steak,1,0.361458333333333,Before 9:00am,16
1506,42343,Ibadan,Hot Veggie,5,0.361469907407407,Before 9:00am,16
1507,42347,Ibadan,Pepperoni Feast,2,0.361469907407407,Before 9:00am,16
1508,42341,Abuja,BBQ Chicken,3,0.361469907407407,Before 9:00am,16
1509,42346,Ikoyi,Margarita,2,0.36150462962963,Before 9:00am,16
1510,42350,Surulere,Chicken Legend,3,0.361550925925926,Before 9:00am,8
1511,42353,Lekki,BBQ Chicken,1,0.361550925925926,Before 9:00am,16
1512,42345,Ikoyi,Veggie Supreme,4,0.361597222222222,Before 9:00am,12
1513,42345,Lekki,Margarita,5,0.361597222222222,Before 9:00am,16
1514,42352,Ikoyi,Hot Veggie,3,0.361608796296296,Before 9:00am,16
1515,42353,Ikoyi,Hot Veggie,4,0.361643518518519,Before 9:00am,16
1516,42345,Abuja,Hot Pepperoni Feast,5,0.361655092592593,Before 9:00am,16
1517,42346,Ibadan,Pepperoni Suya,1,0.361701388888889,Before 9:00am,12
1518,42344,Ikoyi,Pepperoni Feast,2,0.361701388888889,Before 9:00am,16
1519,42353,Surulere,Chicken Feast,4,0.361724537037037,Before 9:00am,8
1520,42350,Ibadan,Meatzaa,1,0.361736111111111,Before 9:00am,8
1521,42348,Surulere,Chicken Suya,5,0.361747685185185,Before 9:00am,16
1522,42347,Lekki,Chicken Bali,5,0.361747685185185,Before 9:00am,8
1523,42350,Ikoyi,Italiano,3,0.361770833333333,Before 9:00am,12
1524,42353,Surulere,Margarita,1,0.361828703703704,Before 9:00am,16
1525,42344,Surulere,Extravaganza,4,0.361828703703704,Before 9:00am,8
1526,42347,Lekki,Beef Suya,3,0.361840277777778,Before 9:00am,12
1527,42342,Surulere,Beef Suya,5,0.361840277777778,Before 9:00am,12
1528,42351,Ikoyi,Beef Suya,4,0.361886574074074,Before 9:00am,12
1529,42350,Surulere,BBQ Philly Steak,5,0.361898148148148,Before 9:00am,16
1530,42352,Lekki,Chicken Suya,2,0.361909722222222,Before 9:00am,16
1531,42343,Ibadan,Chicken Legend,5,0.361921296296296,Before 9:00am,8
1532,42347,Lekki,Chicken Legend,2,0.36193287037037,Before 9:00am,8
1533,42346,Lekki,Beef Suya,2,0.361944444444444,Before 9:00am,12
1534,42345,Lekki,Chicken Bali,4,0.361956018518519,Before 9:00am,8
1535,42344,Abuja,Chicken Bali,3,0.361990740740741,Before 9:00am,8
1536,42349,Abuja,Margarita,2,0.362002314814815,Before 9:00am,16
1537,42350,Ibadan,BBQ Chicken,1,0.362048611111111,Before 9:00am,16
1538,42341,Abuja,Veggie Supreme,4,0.362060185185185,Before 9:00am,12
1539,42349,Surulere,Veggie Supreme,2,0.362060185185185,Before 9:00am,12
1540,42347,Lekki,Hot Veggie,5,0.362071759259259,Before 9:00am,16
1541,42348,Ikoyi,BBQ Chicken,4,0.362071759259259,Before 9:00am,16
1542,42343,Ibadan,BBQ Chicken,1,0.362071759259259,Before 9:00am,16
1543,42346,Ikoyi,Hot Pepperoni Feast,3,0.362071759259259,Before 9:00am,16
1544,42343,Ikoyi,BBQ Chicken,4,0.362118055555556,Before 9:00am,16
1545,42351,Ikoyi,BBQ Philly Steak,2,0.36212962962963,Before 9:00am,16
1546,42348,Ikoyi,Chicken Feast,2,0.362175925925926,Before 9:00am,8
1547,42347,Abuja,Chicken Feast,5,0.3621875,Before 9:00am,8
1548,42352,Ibadan,Beef Suya,3,0.362199074074074,Before 9:00am,12
1549,42348,Abuja,Pepperoni Feast,1,0.362210648148148,Before 9:00am,16
1550,42352,Lekki,Margarita,3,0.362222222222222,Before 9:00am,16
1551,42346,Surulere,Hot Pepperoni Feast,4,0.362233796296296,Before 9:00am,16
1552,42342,Lekki,BBQ Chicken,1,0.36224537037037,Before 9:00am,16
1553,42341,Ibadan,Hot Veggie,1,0.362280092592593,Before 9:00am,16
1554,42348,Lekki,Pepperoni Suya,2,0.362291666666667,Before 9:00am,12
1555,42345,Surulere,Pepperoni Feast,3,0.362337962962963,Before 9:00am,16
1556,42342,Lekki,Veggie Supreme,2,0.362372685185185,Before 9:00am,12
1557,42342,Lekki,Veggie Supreme,1,0.362407407407407,Before 9:00am,12
1558,42343,Ibadan,Beef Suya,3,0.362418981481481,Before 9:00am,12
1559,42344,Abuja,Veggie Supreme,5,0.362418981481481,Before 9:00am,12
1560,42349,Ikoyi,Margarita,3,0.36244212962963,Before 9:00am,16
1561,42344,Lekki,Pepperoni Suya,5,0.362465277777778,Before 9:00am,12
1562,42347,Abuja,Veggie Supreme,4,0.362476851851852,Before 9:00am,12
1563,42341,Surulere,Extravaganza,5,0.362476851851852,Before 9:00am,8
1564,42352,Surulere,Chicken Bali,2,0.362546296296296,Before 9:00am,8
1565,42346,Abuja,Margarita,1,0.36255787037037,Before 9:00am,16
1566,42343,Surulere,Extravaganza,4,0.362569444444444,Before 9:00am,8
1567,42346,Ibadan,Chicken Suya,5,0.362581018518519,Before 9:00am,16
1568,42350,Surulere,Margarita,3,0.362592592592593,Before 9:00am,16
1569,42347,Lekki,BBQ Chicken,1,0.362604166666667,Before 9:00am,16
1570,42346,Surulere,Veggie Supreme,3,0.362615740740741,Before 9:00am,12
1571,42346,Abuja,Pepperoni Suya,3,0.362615740740741,Before 9:00am,12
1572,42353,Abuja,Italiano,5,0.362627314814815,Before 9:00am,12
1573,42342,Lekki,Chicken Bali,3,0.362662037037037,Before 9:00am,8
1574,42350,Abuja,Pepperoni Feast,3,0.362662037037037,Before 9:00am,16
1575,42344,Ibadan,Pepperoni Feast,2,0.362662037037037,Before 9:00am,16
1576,42350,Surulere,Veggie Supreme,2,0.362662037037037,Before 9:00am,12
1577,42349,Ibadan,Hot Veggie,3,0.362696759259259,Before 9:00am,16
1578,42347,Ikoyi,Meatzaa,5,0.362719907407407,Before 9:00am,8
1579,42352,Lekki,Chicken Feast,1,0.362731481481481,Before 9:00am,8
1580,42345,Ikoyi,Hot Pepperoni Feast,2,0.362743055555556,Before 9:00am,16
1581,42350,Ikoyi,Hot Pepperoni Feast,1,0.362800925925926,Before 9:00am,16
1582,42342,Ikoyi,BBQ Philly Steak,3,0.362824074074074,Before 9:00am,16
1583,42348,Lekki,BBQ Philly Steak,2,0.362824074074074,Before 9:00am,16
1584,42345,Surulere,Meatzaa,3,0.362858796296296,Before 9:00am,8
1585,42343,Surulere,Hot Pepperoni Feast,1,0.36287037037037,Before 9:00am,16
1586,42349,Abuja,Hot Pepperoni Feast,3,0.36287037037037,Before 9:00am,16
1587,42352,Ibadan,Meatzaa,1,0.36287037037037,Before 9:00am,8
1588,42353,Ikoyi,Chicken Legend,3,0.362893518518519,Before 9:00am,8
1589,42351,Abuja,Hot Pepperoni Feast,5,0.362916666666667,Before 9:00am,16
1590,42342,Ikoyi,Pepperoni Suya,2,0.362916666666667,Before 9:00am,12
1591,42351,Abuja,Chicken Bali,4,0.362916666666667,Before 9:00am,8
1592,42341,Abuja,Beef Suya,5,0.362928240740741,Before 9:00am,12
1593,42351,Lekki,Hot Veggie,2,0.362974537037037,Before 9:00am,16
1594,42348,Abuja,Margarita,3,0.362986111111111,Before 9:00am,16
1595,42351,Ibadan,Chicken Suya,2,0.362997685185185,Before 9:00am,16
1596,42347,Ikoyi,Chicken Feast,1,0.363020833333333,Before 9:00am,8
1597,42348,Surulere,Chicken Feast,5,0.363020833333333,Before 9:00am,8
1598,42345,Abuja,Italiano,4,0.363020833333333,Before 9:00am,12
1599,42350,Lekki,BBQ Chicken,4,0.363032407407407,Before 9:00am,16
1600,42347,Surulere,Chicken Legend,4,0.363043981481481,Before 9:00am,8
1601,42348,Ibadan,Chicken Bali,4,0.363055555555556,Before 9:00am,8
1602,42342,Surulere,Margarita,1,0.363078703703704,Before 9:00am,16
1603,42341,Ibadan,BBQ Chicken,5,0.363101851851852,Before 9:00am,16
1604,42349,Ikoyi,Meatzaa,3,0.363113425925926,Before 9:00am,8
1605,42352,Ikoyi,Pepperoni Suya,2,0.363125,Before 9:00am,12
1606,42341,Ikoyi,Chicken Legend,4,0.363125,Before 9:00am,8
1607,42351,Ikoyi,Meatzaa,1,0.363136574074074,Before 9:00am,8
1608,42346,Abuja,Chicken Bali,1,0.363148148148148,Before 9:00am,8
1609,42353,Ikoyi,Beef Suya,2,0.36318287037037,Before 9:00am,12
1610,42347,Ibadan,BBQ Chicken,2,0.363206018518519,Before 9:00am,16
